node_a,node_b,bidirectional_n
1656601,897556,4
1658699,897556,7
1668783,897556,4
1679345,897556,24
1691480,897556,3
1711423,897556,1
1713404,897556,2
1731552,897556,2
1738212,897556,2
1751670,897556,3
1759022,897556,23
1764441,897556,2
1773176,897556,3
1801335,897556,26
1817739,897556,23
1836866,897556,2
1840656,897556,2
1848529,897556,1
1862567,897556,28
1873607,897556,2
1886292,897556,1
1909047,897556,2
1928375,897556,29
1943228,897556,29
1981182,897556,30
1981617,897556,26
2009087,897556,1
2018684,897556,1
2026615,897556,19
2041384,897556,1
2076701,897556,1
2085655,897556,3
248178,897556,1
273492,897556,1
324556,897556,1
545873,897556,1
642982,897556,1
686826,897556,1
703296,897556,1
710414,897556,1
73832,897556,1
750980,897556,1
797317,897556,1
798869,897556,1
813540,897556,1
841015,897556,1
897556,904030,1
897556,925233,1
897556,931476,2
897556,965076,2
897556,external897556,4
1669109,898955,13
898955,external898955,2
1051158,900022,9
1060157,900022,7
1071678,900022,9
1176667,900022,10
1218456,900022,11
1241516,900022,7
1278894,900022,90
1289734,900022,9
1359382,900022,7
1396757,900022,9
1491664,900022,9
1584066,900022,7
1624321,900022,8
1678060,900022,8
1682503,900022,7
1718408,900022,28
1739457,900022,10
1749548,900022,9
1788018,900022,7
1804735,900022,10
1848663,900022,8
1882987,900022,9
1894702,900022,23
1911267,900022,7
1932614,900022,9
1991168,900022,7
1998032,900022,18
2057133,900022,7
227048,900022,7
287675,900022,7
444297,900022,7
734861,900022,8
900022,943737,7
900022,96702,7
900022,974601,25
900022,993195,8
900022,external900022,2
1278894,900405,105
900405,external900405,4
1014820,901297,3
1020418,901297,3
1024085,901297,6
1029726,901297,4
104177,901297,3
1042152,901297,2
1045021,901297,4
1050928,901297,3
1058549,901297,4
1063775,901297,2
1075446,901297,4
1082547,901297,2
1083305,901297,1
1084500,901297,1
1086703,901297,2
1090219,901297,2
1111313,901297,2
1117298,901297,4
1134424,901297,2
1143856,901297,1
1148414,901297,2
1165425,901297,3
1173915,901297,4
1176719,901297,1
1176992,901297,4
1177549,901297,4
1180630,901297,2
1180958,901297,5
1191435,901297,4
1196711,901297,3
1201175,901297,3
1203064,901297,1
1208008,901297,6
1212680,901297,3
1227574,901297,1
122952,901297,1
1230993,901297,1
1241516,901297,11
1242167,901297,2
1246313,901297,3
1248270,901297,2
1283210,901297,4
1292929,901297,2
1295158,901297,1
1300247,901297,1
1314084,901297,2
1317012,901297,2
1319602,901297,11
1322523,901297,1
1323723,901297,3
1346096,901297,41
1346967,901297,1
1349217,901297,5
1349992,901297,12
1357973,901297,5
1379128,901297,1
1381070,901297,6
1388022,901297,3
1388162,901297,1
1390774,901297,1
1400547,901297,2
1412224,901297,5
1416116,901297,1
1417243,901297,2
1428997,901297,3
1429989,901297,4
1449824,901297,5
1452427,901297,4
1459714,901297,2
1463759,901297,2
1480703,901297,1
1480813,901297,1
1485450,901297,2
1494148,901297,5
1495587,901297,2
1495961,901297,2
1508923,901297,2
1509307,901297,1
1509340,901297,1
1514680,901297,2
1521668,901297,5
1522908,901297,2
1525103,901297,3
1526716,901297,3
1528090,901297,3
1528665,901297,3
1530719,901297,4
1532160,901297,1
153470,901297,2
15466,901297,2
1549439,901297,3
1562625,901297,4
1563928,901297,2
1587254,901297,4
1594431,901297,1
1603900,901297,3
1611783,901297,6
1612579,901297,1
161627,901297,1
1618056,901297,5
1618745,901297,1
1622104,901297,7
1623035,901297,1
1623490,901297,2
1626629,901297,6
1639202,901297,3
1640943,901297,2
1643467,901297,1
1658699,901297,4
1660523,901297,35
1668273,901297,2
1679345,901297,2
1681027,901297,2
1683303,901297,7
1691480,901297,44
1711423,901297,2
1713404,901297,1
1731054,901297,2
1738212,901297,1
1743350,901297,2
1750125,901297,5
1755533,901297,4
1756058,901297,3
1764153,901297,1
1772919,901297,2
1773176,901297,2
1775516,901297,1
178304,901297,2
1814880,901297,3
1840656,901297,2
1841960,901297,1
1846010,901297,2
1846280,901297,4
1871332,901297,1
1873033,901297,3
1873607,901297,1
1874534,901297,7
1875369,901297,3
1903719,901297,1
1909047,901297,1
1914254,901297,2
1960107,901297,5
197811,901297,1
1981617,901297,3
1987765,901297,2
1991646,901297,2
1997632,901297,4
2001739,901297,1
2006561,901297,3
2007219,901297,4
2010383,901297,3
2035914,901297,4
2040759,901297,2
2042333,901297,2
2042540,901297,5
2049559,901297,2
2079003,901297,2
2081231,901297,5
2085655,901297,2
2089499,901297,5
2090883,901297,2
2091426,901297,2
2091832,901297,2
2095583,901297,4
268856,901297,3
271995,901297,1
298495,901297,1
303603,901297,1
313274,901297,2
316323,901297,1
333252,901297,1
356972,901297,1
376187,901297,1
38398,901297,2
398292,901297,1
398487,901297,2
40881,901297,2
437652,901297,1
494296,901297,1
50359,901297,1
525932,901297,2
530908,901297,1
537824,901297,1
551928,901297,2
574013,901297,1
580461,901297,1
601331,901297,4
609256,901297,1
65109,901297,1
664389,901297,1
6936,901297,1
713254,901297,1
737575,901297,1
754085,901297,1
762079,901297,1
772368,901297,1
78603,901297,2
800878,901297,1
821837,901297,1
841387,901297,2
865155,901297,2
888093,901297,2
901297,90317,1
901297,904030,1
901297,910527,1
901297,910939,1
901297,922325,1
901297,923924,3
901297,933372,1
901297,935776,4
901297,937230,1
901297,938179,2
901297,94067,2
901297,941,2
901297,941146,7
901297,947258,2
901297,952821,4
901297,953336,3
901297,958886,2
901297,959295,3
901297,959427,5
901297,970160,4
901297,970490,6
901297,970547,5
901297,97456,1
901297,983590,5
901297,985107,2
901297,985277,1
901297,992045,2
901297,992263,2
901297,992334,5
901297,998420,2
901297,external901297,4
901652,external901652,3
1540524,903264,6
1703818,903264,5
903264,external903264,8
1053224,903769,10
1229412,903769,23
1464748,903769,11
1696241,903769,17
903769,external903769,4
1045021,904030,3
1048798,904030,11
1079396,904030,2
1086555,904030,1
1086703,904030,5
1088488,904030,2
1098358,904030,1
1099386,904030,3
1108132,904030,2
1109689,904030,1
1128580,904030,2
1176719,904030,3
1177549,904030,4
1205461,904030,1
1209234,904030,3
1224245,904030,1
1230148,904030,2
1261486,904030,2
1287379,904030,1
1317709,904030,2
1321359,904030,4
1342832,904030,6
1346096,904030,1
1368389,904030,1
1375289,904030,2
1399755,904030,2
1416116,904030,2
1429989,904030,2
143415,904030,1
1455873,904030,4
1461327,904030,2
1480813,904030,3
1496683,904030,2
1509340,904030,1
1513840,904030,1
1514680,904030,2
1526716,904030,29
1527441,904030,2
1530719,904030,2
1533011,904030,3
1549439,904030,1
1570102,904030,2
1587254,904030,33
1588767,904030,2
1595318,904030,1
1638566,904030,1
1656601,904030,3
1658699,904030,1
1660523,904030,2
1668273,904030,4
1695328,904030,7
1695419,904030,1
1730554,904030,1
1731552,904030,1
1740829,904030,2
1749109,904030,1
1756058,904030,5
1759695,904030,1
1763715,904030,2
1764441,904030,1
1788413,904030,2
179142,904030,1
1804735,904030,1
1822625,904030,1
1823484,904030,1
1823547,904030,1
1865282,904030,1
1874534,904030,1
1875369,904030,2
1875935,904030,1
1882987,904030,2
1899557,904030,1
1914254,904030,2
1920255,904030,1
1944302,904030,3
1996962,904030,2
2015129,904030,1
2049559,904030,1
2051549,904030,1
2083613,904030,2
2091426,904030,5
2095583,904030,2
250943,904030,1
2672,904030,1
273492,904030,1
288909,904030,1
324556,904030,1
376187,904030,1
44403,904030,1
452530,904030,1
473066,904030,1
479433,904030,1
500215,904030,1
511781,904030,1
574210,904030,1
585760,904030,1
640904,904030,1
64304,904030,1
688673,904030,1
697057,904030,2
699874,904030,1
716681,904030,1
734861,904030,1
735424,904030,1
739949,904030,1
74616,904030,1
755524,904030,1
78603,904030,1
813636,904030,1
848800,904030,1
873971,904030,1
874887,904030,1
90317,904030,1
904030,910939,6
904030,918404,2
904030,918738,1
904030,934929,4
904030,935776,1
904030,936244,4
904030,937230,2
904030,947320,2
904030,953336,4
904030,970160,4
904030,992045,1
904030,external904030,4
909776,external909776,8
1574042,910050,21
910050,external910050,5
1177549,910527,35
1242167,910527,2
1280922,910527,4
1305659,910527,3
1317012,910527,2
1317709,910527,3
1360715,910527,4
1410699,910527,3
1449824,910527,10
1492009,910527,5
1513840,910527,4
1651940,910527,6
1695328,910527,6
1696753,910527,2
1711423,910527,1
1812811,910527,3
1841960,910527,3
1848529,910527,7
1865282,910527,6
1875935,910527,42
1880065,910527,3
1906865,910527,8
1993180,910527,6
2037299,910527,9
2038667,910527,2
2041384,910527,2
2083613,910527,2
258314,910527,1
265730,910527,1
321318,910527,1
345421,910527,1
423456,910527,1
442534,910527,1
651614,910527,1
910527,941906,7
910527,983693,2
910527,external910527,6
1012664,910939,3
1032029,910939,37
1045021,910939,46
1047819,910939,2
1048798,910939,2
1058549,910939,2
1082547,910939,39
1098358,910939,42
1114109,910939,2
1125646,910939,10
113536,910939,2
1138420,910939,3
1152233,910939,32
1165425,910939,36
1168815,910939,2
1173915,910939,6
1178195,910939,38
1184365,910939,4
1203064,910939,7
1209234,910939,5
1224245,910939,45
1230993,910939,1
1231028,910939,35
1234713,910939,6
1246313,910939,2
1246650,910939,4
1274841,910939,3
128920,910939,1
1314084,910939,1
1317709,910939,2
1326471,910939,2
1346096,910939,4
1346967,910939,26
1379128,910939,2
1388022,910939,2
1405426,910939,45
1410699,910939,36
1412224,910939,2
1417243,910939,36
1449824,910939,32
1452405,910939,2
1455873,910939,3
1459714,910939,33
1468447,910939,1
1485916,910939,3
1490672,910939,40
1508923,910939,5
1525975,910939,1
1537249,910939,3
1547860,910939,8
1554678,910939,46
1587254,910939,3
1597320,910939,42
1623490,910939,1
1636010,910939,1
1639202,910939,6
1640943,910939,4
1656601,910939,1
1660523,910939,1
1668783,910939,3
1683303,910939,37
1692925,910939,41
1728164,910939,41
1749109,910939,40
1750125,910939,3
1756058,910939,4
1791156,910939,2
1809285,910939,1
1813981,910939,4
1841960,910939,4
1858381,910939,43
1873607,910939,28
1874534,910939,4
1899557,910939,5
1914254,910939,1
1923192,910939,6
1932614,910939,2
1944495,910939,3
1946142,910939,1
1946314,910939,1
1979024,910939,3
1996962,910939,3
1998752,910939,1
2042862,910939,2
2052043,910939,31
2060106,910939,36
2076701,910939,3
2081131,910939,44
2085655,910939,1
2091426,910939,3
2093891,910939,3
217150,910939,2
245969,910939,1
324556,910939,1
374745,910939,1
378101,910939,1
479433,910939,1
510394,910939,1
560114,910939,1
585760,910939,1
679297,910939,1
687631,910939,1
737782,910939,1
753790,910939,1
872243,910939,1
910939,918404,2
910939,918616,2
910939,931049,38
910939,935776,37
910939,941906,3
910939,953336,5
910939,963148,39
910939,965076,27
910939,970012,5
910939,970160,36
910939,970490,48
910939,970547,6
910939,993195,2
910939,external910939,2
1042280,912895,21
1093721,912895,19
1127694,912895,21
1172390,912895,25
1262713,912895,20
1278894,912895,106
1284436,912895,18
1304658,912895,17
1435805,912895,16
1494697,912895,17
1497676,912895,24
1578523,912895,20
1684033,912895,23
1739364,912895,21
1745223,912895,26
1773283,912895,22
1836075,912895,23
1837146,912895,20
1860181,912895,18
1901680,912895,18
1919714,912895,23
1932220,912895,25
912895,977669,22
912895,986021,17
912895,external912895,7
1201916,914446,20
914446,external914446,1
1278894,916428,106
1648997,916428,20
916428,external916428,5
1008448,916602,1
1045021,916602,1
1061215,916602,1
1084500,916602,2
1119337,916602,3
1130496,916602,1
1157004,916602,2
116009,916602,2
1173915,916602,3
1174742,916602,20
1202675,916602,1
1205461,916602,2
1208151,916602,1
1208350,916602,4
1233318,916602,3
128533,916602,1
1297877,916602,3
1322523,916602,3
1366676,916602,2
1379128,916602,3
1381453,916602,2
1412224,916602,1
1416673,916602,3
1427875,916602,1
1432187,916602,1
1437636,916602,2
1491664,916602,2
1505024,916602,3
1514680,916602,1
1527441,916602,2
1530719,916602,3
1544742,916602,3
1547150,916602,2
1566170,916602,2
1587254,916602,2
1588767,916602,2
1607917,916602,2
1626629,916602,3
1683311,916602,28
1692925,916602,1
1695328,916602,1
1735326,916602,2
1822625,916602,2
1823484,916602,6
1836866,916602,2
1840656,916602,3
1873607,916602,2
1875369,916602,29
1909047,916602,5
1991168,916602,1
2017474,916602,5
2035914,916602,1
2076701,916602,1
2079003,916602,2
2083613,916602,1
2091832,916602,1
257896,916602,1
258314,916602,1
273492,916602,1
308387,916602,2
383458,916602,2
459445,916602,1
470906,916602,1
551928,916602,3
566662,916602,2
6534,916602,2
699874,916602,1
736972,916602,1
737782,916602,1
775388,916602,1
78603,916602,2
809736,916602,2
845597,916602,2
848800,916602,1
889291,916602,1
904030,916602,1
916602,918404,1
916602,947320,3
916602,953336,3
916602,963148,4
916602,992263,1
916602,external916602,3
917809,external917809,1
1045021,918404,1
1048798,918404,49
1058549,918404,2
1070212,918404,4
1089957,918404,3
1108000,918404,1
1108132,918404,4
1109689,918404,2
1116329,918404,3
1129455,918404,7
1130496,918404,6
1148414,918404,9
1152233,918404,5
1173915,918404,1
1202675,918404,4
1203064,918404,1
1205461,918404,3
1208008,918404,3
122952,918404,1
1230148,918404,5
1231028,918404,5
1255142,918404,4
1261486,918404,3
1269351,918404,5
1274841,918404,2
1283332,918404,6
1297648,918404,1
1305659,918404,2
1317012,918404,2
1317574,918404,2
1323723,918404,2
1327711,918404,10
1334972,918404,3
1346096,918404,2
1360715,918404,2
1363807,918404,1
1372177,918404,1
1373261,918404,3
1375289,918404,3
1381453,918404,8
1388022,918404,3
1388162,918404,4
1394918,918404,3
1399755,918404,4
1423904,918404,2
1429549,918404,9
1446794,918404,2
1461327,918404,2
1495587,918404,1
1496683,918404,3
1514680,918404,4
1526716,918404,5
1534016,918404,6
1561938,918404,4
1570102,918404,5
1587254,918404,4
1588767,918404,2
1618056,918404,2
1627198,918404,7
1636010,918404,3
1638566,918404,1
1649471,918404,3
1660523,918404,2
1668273,918404,5
1678785,918404,9
168587,918404,1
1696753,918404,7
1730554,918404,3
1738212,918404,5
1749109,918404,7
1756058,918404,5
1763715,918404,3
176423,918404,2
1765818,918404,2
179142,918404,1
1804735,918404,3
1836866,918404,2
1838792,918404,2
1861552,918404,4
1874534,918404,2
1875935,918404,2
1882987,918404,3
1903719,918404,3
1944495,918404,3
1946142,918404,1
1987765,918404,2
1991168,918404,3
1993180,918404,1
1997596,918404,3
2007219,918404,1
2018684,918404,1
2041384,918404,3
2049559,918404,1
2076701,918404,5
239133,918404,2
242900,918404,1
245969,918404,2
266580,918404,1
312564,918404,1
313274,918404,1
374745,918404,2
449821,918404,2
484248,918404,2
510394,918404,1
664389,918404,1
667374,918404,1
703296,918404,2
72120,918404,2
753790,918404,1
800878,918404,3
901297,918404,1
918404,919935,3
918404,933372,3
918404,936244,8
918404,937230,2
918404,941906,2
918404,942846,2
918404,953336,3
918404,968967,2
918404,970012,4
918404,970547,3
918404,983590,15
918404,985107,5
918404,985277,9
918404,992045,8
918404,external918404,5
1020418,918616,3
1028085,918616,3
1071678,918616,2
1075446,918616,3
1076477,918616,4
1089790,918616,3
1109689,918616,7
1155879,918616,57
1158920,918616,1
1165425,918616,3
1170077,918616,4
1178195,918616,2
1180630,918616,7
1234605,918616,47
1241160,918616,5
1242167,918616,44
1283332,918616,1
1292929,918616,5
129457,918616,1
1314558,918616,45
1319602,918616,2
1342832,918616,30
1346096,918616,2
1357973,918616,3
1360715,918616,3
1363807,918616,2
1371106,918616,39
1381453,918616,8
1385557,918616,2
1388022,918616,3
1388440,918616,3
1390774,918616,3
1396757,918616,7
1399755,918616,2
1400547,918616,2
1429549,918616,3
1432488,918616,3
1446246,918616,2
1459714,918616,3
1496683,918616,2
1522908,918616,36
1526716,918616,1
1527441,918616,1
1530719,918616,2
1574967,918616,5
1588412,918616,2
1597848,918616,4
1612579,918616,3
1624321,918616,3
1656601,918616,5
1658699,918616,2
168587,918616,2
1695328,918616,37
1711423,918616,3
1713904,918616,5
1728432,918616,6
1731552,918616,3
1747170,918616,43
1749109,918616,2
1756058,918616,4
1764153,918616,3
1775516,918616,1
1788018,918616,1
1835505,918616,3
1840656,918616,34
1846280,918616,33
1846978,918616,9
1859190,918616,2
1861552,918616,2
1865282,918616,2
1874534,918616,1
1881823,918616,4
1882987,918616,3
1912164,918616,5
1932614,918616,5
1942625,918616,44
1944495,918616,6
197811,918616,1
1987765,918616,3
1991168,918616,4
2013273,918616,46
2015129,918616,33
2028099,918616,1
2052043,918616,4
2068147,918616,35
2081131,918616,3
2083613,918616,3
2089499,918616,46
239133,918616,1
263633,918616,1
392869,918616,1
432283,918616,2
437652,918616,1
539386,918616,1
637018,918616,1
664389,918616,2
690597,918616,1
787796,918616,2
838917,918616,4
872825,918616,1
884977,918616,2
918616,937230,8
918616,942846,7
918616,947258,4
918616,953336,7
918616,959427,2
918616,970547,3
918616,973665,32
918616,983590,3
918616,993195,5
918616,997011,42
918616,external918616,9
1012664,918738,29
1028085,918738,1
1029726,918738,2
1032029,918738,2
1108483,918738,6
1116329,918738,4
1128580,918738,39
1130496,918738,3
1157004,918738,2
1192794,918738,6
1221753,918738,8
1246313,918738,36
1248270,918738,38
1250941,918738,33
1269351,918738,3
1283332,918738,2
1292929,918738,5
1300247,918738,41
1334972,918738,40
1360715,918738,2
1375289,918738,1
1381070,918738,3
1381640,918738,5
1388162,918738,35
1396757,918738,2
1399755,918738,33
1416116,918738,2
1425469,918738,6
1426301,918738,30
1427875,918738,39
1432187,918738,32
1446246,918738,34
1446356,918738,27
1452405,918738,6
1461327,918738,3
1463759,918738,3
1469128,918738,3
1480703,918738,29
1505024,918738,4
1509307,918738,29
1514680,918738,27
1564521,918738,5
1588412,918738,30
1618745,918738,2
1623035,918738,35
1632214,918738,2
1638051,918738,2
1638566,918738,3
1643467,918738,31
1651940,918738,6
1681027,918738,39
173593,918738,1
1743350,918738,2
1749548,918738,1
1796195,918738,4
1800174,918738,12
1840656,918738,4
1899557,918738,28
